id,product,category,region,quantity,unit_price,amount,sale_date
699,키보드,전자제품,서울,7,814992.0,5704944.0,2024-11-29 00:00:00
700,카메라,주변기기,대구,1,457170.0,457170.0,2024-11-30 00:00:00
701,마우스,가전,광주,4,192031.0,768124.0,2024-12-01 00:00:00
702,마우스,주변기기,부산,11,95766.0,1053426.0,2024-12-02 00:00:00
703,헤드폰,전자제품,서울,8,822291.0,6578328.0,2024-12-03 00:00:00
704,카메라,가전,인천,3,177837.0,533511.0,2024-12-04 00:00:00
705,헤드폰,주변기기,부산,4,879533.0,3518132.0,2024-12-05 00:00:00
706,헤드폰,가전,인천,20,226307.0,4526140.0,2024-12-06 00:00:00
707,스캐너,주변기기,인천,14,196436.0,2750104.0,2024-12-07 00:00:00
708,프린터,전자제품,인천,20,68184.0,1363680.0,2024-12-08 00:00:00
709,노트북,주변기기,인천,18,317982.0,5723676.0,2024-12-09 00:00:00
710,마우스,주변기기,서울,12,640230.0,7682760.0,2024-12-10 00:00:00
711,키보드,주변기기,광주,3,755948.0,2267844.0,2024-12-11 00:00:00
712,키보드,주변기기,인천,17,221045.0,3757765.0,2024-12-12 00:00:00
713,마우스,주변기기,부산,14,665678.0,9319492.0,2024-12-13 00:00:00
714,스마트폰,주변기기,대구,2,923065.0,1846130.0,2024-12-14 00:00:00
715,마우스,주변기기,부산,3,57541.0,172623.0,2024-12-15 00:00:00
716,모니터,가전,인천,10,904422.0,9044220.0,2024-12-16 00:00:00
717,태블릿,주변기기,대구,6,422015.0,2532090.0,2024-12-17 00:00:00
718,태블릿,전자제품,대구,13,283913.0,3690869.0,2024-12-18 00:00:00
719,프린터,전자제품,대구,2,475652.0,951304.0,2024-12-19 00:00:00
720,마우스,주변기기,서울,4,133765.0,535060.0,2024-12-20 00:00:00
721,마우스,가전,대구,17,450701.0,7661917.0,2024-12-21 00:00:00
722,스마트폰,주변기기,인천,13,57654.0,749502.0,2024-12-22 00:00:00
723,헤드폰,전자제품,인천,19,652024.0,12388456.0,2024-12-23 00:00:00
724,스마트폰,주변기기,대구,17,438861.0,7460637.0,2024-12-24 00:00:00
725,마우스,주변기기,인천,4,435923.0,1743692.0,2024-12-25 00:00:00
726,태블릿,주변기기,부산,14,850588.0,11908232.0,2024-12-26 00:00:00
727,스마트폰,가전,대구,11,81549.0,897039.0,2024-12-27 00:00:00
728,카메라,전자제품,대구,5,665577.0,3327885.0,2024-12-28 00:00:00
729,프린터,주변기기,인천,8,61679.0,493432.0,2024-12-29 00:00:00
730,스마트폰,전자제품,부산,15,697739.0,10466085.0,2024-12-30 00:00:00
731,마우스,전자제품,대구,9,321704.0,2895336.0,2024-01-01 00:00:00
732,모니터,주변기기,광주,6,519736.0,3118416.0,2024-01-02 00:00:00
733,키보드,전자제품,부산,14,173637.0,2430918.0,2024-01-03 00:00:00
734,노트북,가전,광주,14,511297.0,7158158.0,2024-01-04 00:00:00
735,스마트폰,전자제품,서울,14,699091.0,9787274.0,2024-01-05 00:00:00
736,스마트폰,주변기기,인천,5,526517.0,2632585.0,2024-01-06 00:00:00
737,태블릿,전자제품,인천,15,477252.0,7158780.0,2024-01-07 00:00:00
738,헤드폰,전자제품,인천,12,207574.0,2490888.0,2024-01-08 00:00:00
739,마우스,가전,서울,18,425176.0,7653168.0,2024-01-09 00:00:00
740,키보드,주변기기,대구,1,616750.0,616750.0,2024-01-10 00:00:00
741,프린터,주변기기,대구,10,312431.0,3124310.0,2024-01-11 00:00:00
742,헤드폰,주변기기,대구,8,941532.0,7532256.0,2024-01-12 00:00:00
743,스캐너,주변기기,부산,17,21622.0,367574.0,2024-01-13 00:00:00
744,태블릿,주변기기,부산,18,700432.0,12607776.0,2024-01-14 00:00:00
745,스마트폰,주변기기,인천,17,259730.0,4415410.0,2024-01-15 00:00:00
746,프린터,주변기기,부산,10,359957.0,3599570.0,2024-01-16 00:00:00
747,카메라,전자제품,인천,2,706511.0,1413022.0,2024-01-17 00:00:00
748,모니터,가전,대구,15,687452.0,10311780.0,2024-01-18 00:00:00
749,키보드,주변기기,부산,8,685452.0,5483616.0,2024-01-19 00:00:00
750,스마트폰,주변기기,부산,9,26836.0,241524.0,2024-01-20 00:00:00
751,마우스,전자제품,부산,7,839462.0,5876234.0,2024-01-21 00:00:00
752,태블릿,가전,대구,18,664634.0,11963412.0,2024-01-22 00:00:00
753,태블릿,전자제품,광주,19,982154.0,18660926.0,2024-01-23 00:00:00
754,헤드폰,주변기기,부산,5,693286.0,3466430.0,2024-01-24 00:00:00
755,마우스,전자제품,대구,14,483756.0,6772584.0,2024-01-25 00:00:00
756,모니터,전자제품,부산,18,813379.0,14640822.0,2024-01-26 00:00:00
757,노트북,주변기기,대구,14,244628.0,3424792.0,2024-01-27 00:00:00
758,헤드폰,전자제품,대구,17,245616.0,4175472.0,2024-01-28 00:00:00
759,태블릿,가전,인천,12,782903.0,9394836.0,2024-01-29 00:00:00
760,마우스,가전,인천,9,118120.0,1063080.0,2024-01-30 00:00:00
761,태블릿,주변기기,광주,9,225009.0,2025081.0,2024-01-31 00:00:00
762,프린터,가전,부산,20,625579.0,12511580.0,2024-02-01 00:00:00
763,키보드,전자제품,인천,3,361851.0,1085553.0,2024-02-02 00:00:00
764,스캐너,주변기기,광주,17,682663.0,11605271.0,2024-02-03 00:00:00
765,카메라,주변기기,부산,17,640417.0,10887089.0,2024-02-04 00:00:00
766,모니터,가전,인천,12,116151.0,1393812.0,2024-02-05 00:00:00
767,키보드,가전,광주,13,652355.0,8480615.0,2024-02-06 00:00:00
768,키보드,전자제품,부산,5,809025.0,4045125.0,2024-02-07 00:00:00
769,헤드폰,주변기기,인천,9,252269.0,2270421.0,2024-02-08 00:00:00
770,태블릿,주변기기,대구,19,768424.0,14600056.0,2024-02-09 00:00:00
771,마우스,전자제품,부산,8,703225.0,5625800.0,2024-02-10 00:00:00
772,헤드폰,주변기기,서울,4,439809.0,1759236.0,2024-02-11 00:00:00
773,프린터,주변기기,대구,14,792597.0,11096358.0,2024-02-12 00:00:00
774,헤드폰,주변기기,인천,6,622837.0,3737022.0,2024-02-13 00:00:00
775,마우스,주변기기,대구,19,870727.0,16543813.0,2024-02-14 00:00:00
776,키보드,전자제품,광주,14,392835.0,5499690.0,2024-02-15 00:00:00
777,프린터,주변기기,대구,18,11387.0,204966.0,2024-02-16 00:00:00
778,모니터,전자제품,인천,18,527840.0,9501120.0,2024-02-17 00:00:00
779,스마트폰,가전,부산,20,704755.0,14095100.0,2024-02-18 00:00:00
780,헤드폰,가전,대구,18,655842.0,11805156.0,2024-02-19 00:00:00
781,마우스,가전,부산,19,390568.0,7420792.0,2024-02-20 00:00:00
782,카메라,주변기기,부산,16,609129.0,9746064.0,2024-02-21 00:00:00
783,태블릿,주변기기,인천,13,903021.0,11739273.0,2024-02-22 00:00:00
784,헤드폰,주변기기,부산,10,18037.0,180370.0,2024-02-23 00:00:00
785,프린터,전자제품,광주,2,463231.0,926462.0,2024-02-24 00:00:00
786,모니터,가전,부산,3,874725.0,2624175.0,2024-02-25 00:00:00
787,스캐너,가전,부산,3,22160.0,66480.0,2024-02-26 00:00:00
788,스마트폰,주변기기,광주,16,937144.0,14994304.0,2024-02-27 00:00:00
789,카메라,주변기기,광주,15,32789.0,491835.0,2024-02-28 00:00:00
790,키보드,전자제품,대구,10,743029.0,7430290.0,2024-02-29 00:00:00
791,모니터,주변기기,부산,17,130327.0,2215559.0,2024-03-01 00:00:00
792,스마트폰,주변기기,인천,10,406466.0,4064660.0,2024-03-02 00:00:00
793,스마트폰,주변기기,대구,12,460112.0,5521344.0,2024-03-03 00:00:00
794,스마트폰,주변기기,대구,18,133991.0,2411838.0,2024-03-04 00:00:00
795,카메라,전자제품,서울,10,872827.0,8728270.0,2024-03-05 00:00:00
796,카메라,주변기기,부산,14,651072.0,9115008.0,2024-03-06 00:00:00
797,모니터,전자제품,부산,14,474631.0,6644834.0,2024-03-07 00:00:00
798,카메라,전자제품,대구,7,569578.0,3987046.0,2024-03-08 00:00:00
799,스마트폰,전자제품,대구,4,74091.0,296364.0,2024-03-09 00:00:00
800,모니터,주변기기,서울,18,736483.0,13256694.0,2024-03-10 00:00:00
801,태블릿,주변기기,대구,4,190463.0,761852.0,2024-03-11 00:00:00
802,카메라,주변기기,부산,10,151214.0,1512140.0,2024-03-12 00:00:00
803,스캐너,주변기기,부산,17,279338.0,4748746.0,2024-03-13 00:00:00
804,모니터,주변기기,인천,14,571095.0,7995330.0,2024-03-14 00:00:00
805,프린터,주변기기,부산,13,941146.0,12234898.0,2024-03-15 00:00:00
806,스마트폰,전자제품,대구,17,57831.0,983127.0,2024-03-16 00:00:00
807,키보드,가전,광주,7,631315.0,4419205.0,2024-03-17 00:00:00
808,카메라,주변기기,부산,11,145982.0,1605802.0,2024-03-18 00:00:00
809,모니터,전자제품,대구,7,529055.0,3703385.0,2024-03-19 00:00:00
810,마우스,주변기기,광주,9,42262.0,380358.0,2024-03-20 00:00:00
811,마우스,전자제품,광주,13,644411.0,8377343.0,2024-03-21 00:00:00
812,모니터,주변기기,인천,12,478278.0,5739336.0,2024-03-22 00:00:00
813,스마트폰,가전,서울,9,336988.0,3032892.0,2024-03-23 00:00:00
814,스마트폰,주변기기,서울,15,543810.0,8157150.0,2024-03-24 00:00:00
815,마우스,주변기기,부산,8,296589.0,2372712.0,2024-03-25 00:00:00
816,스마트폰,주변기기,인천,13,36614.0,475982.0,2024-03-26 00:00:00
817,노트북,주변기기,부산,2,310848.0,621696.0,2024-03-27 00:00:00
818,프린터,가전,부산,4,805266.0,3221064.0,2024-03-28 00:00:00
819,모니터,주변기기,서울,4,817725.0,3270900.0,2024-03-29 00:00:00
820,스마트폰,가전,서울,1,273159.0,273159.0,2024-03-30 00:00:00
821,태블릿,주변기기,인천,7,160435.0,1123045.0,2024-03-31 00:00:00
822,키보드,주변기기,서울,10,764197.0,7641970.0,2024-04-01 00:00:00
823,키보드,주변기기,광주,18,266248.0,4792464.0,2024-04-02 00:00:00
824,마우스,가전,광주,15,953031.0,14295465.0,2024-04-03 00:00:00
825,프린터,주변기기,서울,17,938937.0,15961929.0,2024-04-04 00:00:00
826,스마트폰,주변기기,서울,14,470428.0,6585992.0,2024-04-05 00:00:00
827,스마트폰,가전,인천,14,278840.0,3903760.0,2024-04-06 00:00:00
828,키보드,전자제품,부산,10,649002.0,6490020.0,2024-04-07 00:00:00
829,카메라,주변기기,서울,3,909193.0,2727579.0,2024-04-08 00:00:00
830,모니터,전자제품,대구,2,103115.0,206230.0,2024-04-09 00:00:00
831,스마트폰,주변기기,인천,5,374963.0,1874815.0,2024-04-10 00:00:00
832,모니터,전자제품,부산,19,599478.0,11390082.0,2024-04-11 00:00:00
833,카메라,주변기기,광주,9,141829.0,1276461.0,2024-04-12 00:00:00
834,프린터,주변기기,서울,11,744731.0,8192041.0,2024-04-13 00:00:00
835,모니터,주변기기,대구,19,458368.0,8708992.0,2024-04-14 00:00:00
836,마우스,전자제품,대구,8,386357.0,3090856.0,2024-04-15 00:00:00
837,카메라,주변기기,서울,15,65281.0,979215.0,2024-04-16 00:00:00
838,스마트폰,가전,부산,7,908519.0,6359633.0,2024-04-17 00:00:00
839,스마트폰,주변기기,대구,15,554633.0,8319495.0,2024-04-18 00:00:00
840,노트북,가전,서울,3,785526.0,2356578.0,2024-04-19 00:00:00
841,카메라,주변기기,인천,12,857227.0,10286724.0,2024-04-20 00:00:00
842,모니터,가전,인천,10,496307.0,4963070.0,2024-04-21 00:00:00
843,키보드,가전,부산,11,465089.0,5115979.0,2024-04-22 00:00:00
844,모니터,주변기기,서울,2,284496.0,568992.0,2024-04-23 00:00:00
845,노트북,전자제품,인천,14,868533.0,12159462.0,2024-04-24 00:00:00
846,모니터,주변기기,서울,11,64678.0,711458.0,2024-04-25 00:00:00
847,태블릿,주변기기,부산,14,950797.0,13311158.0,2024-04-26 00:00:00
848,키보드,주변기기,인천,7,289596.0,2027172.0,2024-04-27 00:00:00
849,카메라,전자제품,부산,12,664606.0,7975272.0,2024-04-28 00:00:00
850,스마트폰,주변기기,광주,10,390699.0,3906990.0,2024-04-29 00:00:00
851,마우스,전자제품,광주,5,688322.0,3441610.0,2024-04-30 00:00:00
852,프린터,주변기기,서울,2,733981.0,1467962.0,2024-05-01 00:00:00
853,모니터,주변기기,대구,17,989505.0,16821585.0,2024-05-02 00:00:00
854,모니터,주변기기,대구,2,69580.0,139160.0,2024-05-03 00:00:00
855,태블릿,주변기기,인천,19,840068.0,15961292.0,2024-05-04 00:00:00
856,태블릿,주변기기,부산,11,603988.0,6643868.0,2024-05-05 00:00:00
857,헤드폰,주변기기,인천,4,46286.0,185144.0,2024-05-06 00:00:00
858,태블릿,전자제품,광주,9,440327.0,3962943.0,2024-05-07 00:00:00
859,태블릿,가전,인천,10,743488.0,7434880.0,2024-05-08 00:00:00
860,모니터,주변기기,인천,15,428047.0,6420705.0,2024-05-09 00:00:00
861,모니터,전자제품,서울,14,231368.0,3239152.0,2024-05-10 00:00:00
862,키보드,전자제품,대구,11,715288.0,7868168.0,2024-05-11 00:00:00
863,태블릿,전자제품,인천,4,828990.0,3315960.0,2024-05-12 00:00:00
864,스마트폰,전자제품,대구,19,237931.0,4520689.0,2024-05-13 00:00:00
865,프린터,전자제품,인천,1,226818.0,226818.0,2024-05-14 00:00:00
866,스마트폰,주변기기,부산,16,558486.0,8935776.0,2024-05-15 00:00:00
867,태블릿,전자제품,서울,4,455431.0,1821724.0,2024-05-16 00:00:00
868,헤드폰,주변기기,부산,11,940267.0,10342937.0,2024-05-17 00:00:00
869,프린터,전자제품,부산,6,723302.0,4339812.0,2024-05-18 00:00:00
870,프린터,가전,인천,15,390460.0,5856900.0,2024-05-19 00:00:00
871,카메라,전자제품,서울,17,461101.0,7838717.0,2024-05-20 00:00:00
872,헤드폰,주변기기,부산,16,47645.0,762320.0,2024-05-21 00:00:00
873,태블릿,전자제품,대구,17,384529.0,6536993.0,2024-05-22 00:00:00
874,모니터,전자제품,부산,19,619614.0,11772666.0,2024-05-23 00:00:00
875,프린터,전자제품,인천,5,801213.0,4006065.0,2024-05-24 00:00:00
876,마우스,전자제품,서울,10,377454.0,3774540.0,2024-05-25 00:00:00
877,마우스,주변기기,광주,6,581085.0,3486510.0,2024-05-26 00:00:00
878,태블릿,주변기기,인천,18,886075.0,15949350.0,2024-05-27 00:00:00
879,태블릿,가전,대구,7,212634.0,1488438.0,2024-05-28 00:00:00
880,노트북,주변기기,서울,14,401200.0,5616800.0,2024-05-29 00:00:00
881,키보드,주변기기,인천,5,463392.0,2316960.0,2024-05-30 00:00:00
882,헤드폰,주변기기,광주,13,165964.0,2157532.0,2024-05-31 00:00:00
883,키보드,주변기기,대구,15,99908.0,1498620.0,2024-06-01 00:00:00
884,모니터,주변기기,대구,19,206382.0,3921258.0,2024-06-02 00:00:00
885,모니터,가전,광주,3,301598.0,904794.0,2024-06-03 00:00:00
886,태블릿,전자제품,부산,9,129889.0,1169001.0,2024-06-04 00:00:00
887,태블릿,전자제품,인천,17,776263.0,13196471.0,2024-06-05 00:00:00
888,모니터,주변기기,광주,16,454301.0,7268816.0,2024-06-06 00:00:00
889,카메라,가전,광주,19,610544.0,11600336.0,2024-06-07 00:00:00
890,태블릿,주변기기,서울,4,672200.0,2688800.0,2024-06-08 00:00:00
891,태블릿,주변기기,인천,10,691988.0,6919880.0,2024-06-09 00:00:00
892,키보드,전자제품,인천,4,64477.0,257908.0,2024-06-10 00:00:00
893,헤드폰,주변기기,광주,12,994382.0,11932584.0,2024-06-11 00:00:00
894,헤드폰,가전,대구,18,233769.0,4207842.0,2024-06-12 00:00:00
895,헤드폰,가전,서울,5,774881.0,3874405.0,2024-06-13 00:00:00
896,노트북,전자제품,인천,12,759903.0,9118836.0,2024-06-14 00:00:00
897,모니터,주변기기,인천,6,426839.0,2561034.0,2024-06-15 00:00:00
898,모니터,전자제품,서울,12,534016.0,6408192.0,2024-06-16 00:00:00
899,스마트폰,가전,대구,19,639990.0,12159810.0,2024-06-17 00:00:00
900,프린터,전자제품,서울,9,639088.0,5751792.0,2024-06-18 00:00:00
901,모니터,전자제품,광주,10,67243.0,672430.0,2024-06-19 00:00:00
902,카메라,가전,인천,16,851763.0,13628208.0,2024-06-20 00:00:00
903,모니터,가전,대구,5,435636.0,2178180.0,2024-06-21 00:00:00
904,태블릿,가전,대구,6,428246.0,2569476.0,2024-06-22 00:00:00
905,스캐너,주변기기,부산,4,657342.0,2629368.0,2024-06-23 00:00:00
906,프린터,주변기기,대구,18,670127.0,12062286.0,2024-06-24 00:00:00
907,키보드,가전,광주,16,413876.0,6622016.0,2024-06-25 00:00:00
908,스캐너,주변기기,부산,18,558365.0,10050570.0,2024-06-26 00:00:00
909,마우스,주변기기,서울,15,710707.0,10660605.0,2024-06-27 00:00:00
910,카메라,주변기기,대구,5,714888.0,3574440.0,2024-06-28 00:00:00
911,카메라,가전,서울,4,837432.0,3349728.0,2024-06-29 00:00:00
912,헤드폰,주변기기,대구,6,71503.0,429018.0,2024-06-30 00:00:00
913,헤드폰,전자제품,광주,10,966168.0,9661680.0,2024-07-01 00:00:00
914,모니터,전자제품,서울,19,636762.0,12098478.0,2024-07-02 00:00:00
915,모니터,전자제품,서울,10,664556.0,6645560.0,2024-07-03 00:00:00
916,카메라,전자제품,대구,19,258680.0,4914920.0,2024-07-04 00:00:00
917,노트북,전자제품,인천,4,993375.0,3973500.0,2024-07-05 00:00:00
918,노트북,주변기기,대구,3,864184.0,2592552.0,2024-07-06 00:00:00
919,모니터,주변기기,서울,6,163384.0,980304.0,2024-07-07 00:00:00
920,카메라,가전,광주,8,272954.0,2183632.0,2024-07-08 00:00:00
921,스마트폰,가전,부산,4,15276.0,61104.0,2024-07-09 00:00:00
922,스캐너,전자제품,광주,1,647772.0,647772.0,2024-07-10 00:00:00
923,마우스,주변기기,서울,12,665654.0,7987848.0,2024-07-11 00:00:00
924,카메라,전자제품,인천,6,101284.0,607704.0,2024-07-12 00:00:00
925,태블릿,전자제품,광주,10,347592.0,3475920.0,2024-07-13 00:00:00
926,노트북,주변기기,인천,15,387575.0,5813625.0,2024-07-14 00:00:00
927,키보드,전자제품,부산,8,252625.0,2021000.0,2024-07-15 00:00:00
928,모니터,주변기기,대구,9,31582.0,284238.0,2024-07-16 00:00:00
929,태블릿,가전,광주,5,431604.0,2158020.0,2024-07-17 00:00:00
930,키보드,주변기기,부산,12,520912.0,6250944.0,2024-07-18 00:00:00
931,카메라,주변기기,대구,2,279324.0,558648.0,2024-07-19 00:00:00
932,모니터,가전,대구,15,778031.0,11670465.0,2024-07-20 00:00:00
933,키보드,주변기기,부산,3,225329.0,675987.0,2024-07-21 00:00:00
934,프린터,주변기기,대구,9,351875.0,3166875.0,2024-07-22 00:00:00
935,키보드,주변기기,대구,6,515876.0,3095256.0,2024-07-23 00:00:00
936,마우스,가전,대구,12,577485.0,6929820.0,2024-07-24 00:00:00
937,마우스,가전,인천,13,414297.0,5385861.0,2024-07-25 00:00:00
938,카메라,주변기기,인천,1,68938.0,68938.0,2024-07-26 00:00:00
939,프린터,전자제품,대구,3,244045.0,732135.0,2024-07-27 00:00:00
940,카메라,주변기기,서울,8,437811.0,3502488.0,2024-07-28 00:00:00
941,모니터,전자제품,광주,3,852702.0,2558106.0,2024-07-29 00:00:00
942,마우스,주변기기,인천,9,231631.0,2084679.0,2024-07-30 00:00:00
943,프린터,주변기기,대구,2,952504.0,1905008.0,2024-07-31 00:00:00
944,모니터,가전,대구,4,44082.0,176328.0,2024-08-01 00:00:00
945,키보드,주변기기,대구,8,259311.0,2074488.0,2024-08-02 00:00:00
946,스마트폰,주변기기,대구,14,449366.0,6291124.0,2024-08-03 00:00:00
947,마우스,전자제품,인천,6,479332.0,2875992.0,2024-08-04 00:00:00
948,모니터,주변기기,부산,3,134443.0,403329.0,2024-08-05 00:00:00
949,모니터,주변기기,인천,6,146571.0,879426.0,2024-08-06 00:00:00
950,마우스,주변기기,서울,3,843619.0,2530857.0,2024-08-07 00:00:00
951,헤드폰,주변기기,광주,12,71700.0,860400.0,2024-08-08 00:00:00
952,스마트폰,전자제품,대구,7,896336.0,6274352.0,2024-08-09 00:00:00
953,마우스,가전,대구,9,836550.0,7528950.0,2024-08-10 00:00:00
954,키보드,주변기기,부산,14,207147.0,2900058.0,2024-08-11 00:00:00
955,모니터,주변기기,광주,12,263456.0,3161472.0,2024-08-12 00:00:00
956,태블릿,가전,대구,2,521726.0,1043452.0,2024-08-13 00:00:00
957,카메라,주변기기,대구,19,706269.0,13419111.0,2024-08-14 00:00:00
958,헤드폰,가전,부산,15,741807.0,11127105.0,2024-08-15 00:00:00
959,태블릿,전자제품,인천,12,513317.0,6159804.0,2024-08-16 00:00:00
960,스마트폰,전자제품,인천,4,230415.0,921660.0,2024-08-17 00:00:00
961,카메라,주변기기,부산,16,241859.0,3869744.0,2024-08-18 00:00:00
962,프린터,전자제품,대구,18,881231.0,15862158.0,2024-08-19 00:00:00
963,스마트폰,전자제품,서울,9,358880.0,3229920.0,2024-08-20 00:00:00
964,태블릿,가전,인천,13,149931.0,1949103.0,2024-08-21 00:00:00
965,카메라,주변기기,서울,2,642397.0,1284794.0,2024-08-22 00:00:00
966,헤드폰,주변기기,인천,5,766728.0,3833640.0,2024-08-23 00:00:00
967,카메라,주변기기,대구,15,78094.0,1171410.0,2024-08-24 00:00:00
968,카메라,주변기기,부산,16,188845.0,3021520.0,2024-08-25 00:00:00
969,스마트폰,전자제품,대구,11,230321.0,2533531.0,2024-08-26 00:00:00
970,모니터,주변기기,광주,5,644744.0,3223720.0,2024-08-27 00:00:00
971,카메라,주변기기,부산,18,794629.0,14303322.0,2024-08-28 00:00:00
972,태블릿,주변기기,부산,9,348807.0,3139263.0,2024-08-29 00:00:00
973,카메라,주변기기,부산,8,675443.0,5403544.0,2024-08-30 00:00:00
974,헤드폰,주변기기,인천,9,979044.0,8811396.0,2024-08-31 00:00:00
975,키보드,주변기기,부산,8,15319.0,122552.0,2024-09-01 00:00:00
976,노트북,가전,서울,20,489241.0,9784820.0,2024-09-02 00:00:00
977,스캐너,주변기기,부산,5,362170.0,1810850.0,2024-09-03 00:00:00
978,키보드,주변기기,대구,6,974530.0,5847180.0,2024-09-04 00:00:00
979,모니터,주변기기,대구,3,268201.0,804603.0,2024-09-05 00:00:00
980,모니터,주변기기,부산,8,460243.0,3681944.0,2024-09-06 00:00:00
981,모니터,가전,대구,11,473346.0,5206806.0,2024-09-07 00:00:00
982,모니터,가전,부산,13,984991.0,12804883.0,2024-09-08 00:00:00
983,마우스,가전,부산,10,400569.0,4005690.0,2024-09-09 00:00:00
984,프린터,주변기기,대구,18,974175.0,17535150.0,2024-09-10 00:00:00
985,마우스,주변기기,부산,2,130465.0,260930.0,2024-09-11 00:00:00
986,태블릿,주변기기,부산,9,592441.0,5331969.0,2024-09-12 00:00:00
987,카메라,주변기기,인천,4,442909.0,1771636.0,2024-09-13 00:00:00
988,모니터,주변기기,대구,5,434625.0,2173125.0,2024-09-14 00:00:00
989,마우스,주변기기,인천,18,530502.0,9549036.0,2024-09-15 00:00:00
990,스마트폰,주변기기,인천,15,905691.0,13585365.0,2024-09-16 00:00:00
991,카메라,가전,부산,11,382169.0,4203859.0,2024-09-17 00:00:00
992,마우스,주변기기,부산,16,39918.0,638688.0,2024-09-18 00:00:00
993,스마트폰,전자제품,광주,13,993622.0,12917086.0,2024-09-19 00:00:00
994,태블릿,주변기기,광주,4,962215.0,3848860.0,2024-09-20 00:00:00
995,마우스,전자제품,부산,10,671788.0,6717880.0,2024-09-21 00:00:00
996,모니터,주변기기,광주,14,309263.0,4329682.0,2024-09-22 00:00:00
997,노트북,주변기기,인천,6,243485.0,1460910.0,2024-09-23 00:00:00
998,마우스,가전,인천,12,746352.0,8956224.0,2024-09-24 00:00:00
999,카메라,가전,광주,12,352999.0,4235988.0,2024-09-25 00:00:00
1000,프린터,전자제품,인천,6,724065.0,4344390.0,2024-09-26 00:00:00
1001,스캐너,주변기기,인천,3,134846.0,404538.0,2024-09-27 00:00:00
1002,모니터,전자제품,부산,14,53103.0,743442.0,2024-09-28 00:00:00
1003,노트북,전자제품,인천,16,583526.0,9336416.0,2024-09-29 00:00:00
1004,카메라,가전,서울,8,446286.0,3570288.0,2024-09-30 00:00:00
1005,키보드,가전,대구,3,273381.0,820143.0,2024-10-01 00:00:00
1006,태블릿,가전,대구,18,746568.0,13438224.0,2024-10-02 00:00:00
1007,프린터,주변기기,인천,11,794725.0,8741975.0,2024-10-03 00:00:00
1008,모니터,가전,인천,13,332500.0,4322500.0,2024-10-04 00:00:00
1009,모니터,주변기기,인천,16,665477.0,10647632.0,2024-10-05 00:00:00
1010,모니터,가전,대구,7,524790.0,3673530.0,2024-10-06 00:00:00
1011,마우스,가전,인천,17,667597.0,11349149.0,2024-10-07 00:00:00
1012,스마트폰,가전,광주,15,893041.0,13395615.0,2024-10-08 00:00:00
1013,모니터,주변기기,부산,6,485698.0,2914188.0,2024-10-09 00:00:00
1014,프린터,주변기기,대구,20,879401.0,17588020.0,2024-10-10 00:00:00
1015,헤드폰,주변기기,대구,1,260309.0,260309.0,2024-10-11 00:00:00
1016,카메라,가전,인천,14,485140.0,6791960.0,2024-10-12 00:00:00
1017,프린터,주변기기,부산,14,387682.0,5427548.0,2024-10-13 00:00:00
1018,스마트폰,전자제품,인천,14,909065.0,12726910.0,2024-10-14 00:00:00
1019,노트북,주변기기,부산,3,477031.0,1431093.0,2024-10-15 00:00:00
1020,태블릿,가전,대구,6,735247.0,4411482.0,2024-10-16 00:00:00
1021,모니터,가전,서울,15,253868.0,3808020.0,2024-10-17 00:00:00
1022,카메라,가전,광주,7,288221.0,2017547.0,2024-10-18 00:00:00
1023,마우스,주변기기,인천,13,459288.0,5970744.0,2024-10-19 00:00:00
1024,헤드폰,주변기기,인천,15,45357.0,680355.0,2024-10-20 00:00:00
1025,마우스,가전,부산,5,780144.0,3900720.0,2024-10-21 00:00:00
1026,마우스,주변기기,대구,12,457984.0,5495808.0,2024-10-22 00:00:00
1027,키보드,전자제품,서울,6,759285.0,4555710.0,2024-10-23 00:00:00
1028,스마트폰,주변기기,인천,7,770389.0,5392723.0,2024-10-24 00:00:00
1029,모니터,가전,인천,4,965252.0,3861008.0,2024-10-25 00:00:00
1030,모니터,주변기기,인천,14,165485.0,2316790.0,2024-10-26 00:00:00
1031,스마트폰,주변기기,부산,14,756967.0,10597538.0,2024-10-27 00:00:00
1032,헤드폰,전자제품,광주,9,166414.0,1497726.0,2024-10-28 00:00:00
1033,태블릿,전자제품,대구,18,843088.0,15175584.0,2024-10-29 00:00:00
1034,모니터,주변기기,부산,4,176575.0,706300.0,2024-10-30 00:00:00
1035,프린터,주변기기,대구,9,862146.0,7759314.0,2024-10-31 00:00:00
1036,스마트폰,주변기기,대구,17,461379.0,7843443.0,2024-11-01 00:00:00
1037,키보드,가전,부산,1,493015.0,493015.0,2024-11-02 00:00:00
1038,스마트폰,가전,서울,13,716426.0,9313538.0,2024-11-03 00:00:00
1039,스마트폰,전자제품,인천,11,70392.0,774312.0,2024-11-04 00:00:00
1040,모니터,주변기기,부산,3,644541.0,1933623.0,2024-11-05 00:00:00
1041,태블릿,주변기기,부산,11,551777.0,6069547.0,2024-11-06 00:00:00
1042,프린터,가전,서울,19,503794.0,9572086.0,2024-11-07 00:00:00
1043,스마트폰,주변기기,대구,11,114340.0,1257740.0,2024-11-08 00:00:00
1044,스마트폰,전자제품,서울,2,326298.0,652596.0,2024-11-09 00:00:00
1045,마우스,주변기기,대구,8,880677.0,7045416.0,2024-11-10 00:00:00
1046,모니터,가전,광주,2,571364.0,1142728.0,2024-11-11 00:00:00
